ID,text,label
37389,e Gestion des plannings,Experience
16083,- simulations moteur pour alimenter la synthése performances moteur et les cahiers des charges,Experience
3372,du corps humain.,Experience
16474,- Missions de gestion de stocks : mise a jour du catalogue,Experience
11985,"e Achats de prestations intellectuelles,",Experience
422,Lidl (Biscarrosse) - Aodt 2017,Experience
34403,ASSISTANTE D’EDUCATION,Experience
22826,Formation Initiation Bureautique Informatique (172 h),Education
18497,Géographie Géopolitique Science Politique (HGGSP),Education
6303,+ Assister aux phases de développement de fonctionnalités définies par l’équipe scientifique et validées par les utilisateurs.,Experience
14659,du standard téléphonique,Skills
18426,"Lycée Jacques Prévert, Pont-Audemer",Education
29651,"planning, gestion de la base de donnée interne, mise en page et conception de liasse fiscale.",Experience
12534,"Classes préparatoires aux grandes écoles (CPGE), Physique théorique,",Education
23217,"Approvisionnement rayon, rotation des produits",Experience
1151,"des commandes, suivi des stocks et délivrance",Experience
11150,"ateliers RemyCo, lutte contre la",Experience
1556,Guinée,Education
24081,2015-2016 Assistante administrative (CDD)- Entreprise HITTE Christian,Experience
32758,e Vente biens neufs et anciens,Experience
771,e 2019 - 2020 : Bachelor Marketing Commerce et Distribution - IDAIC Poitiers,Education
9278,travail Lypsync,Skills
15076,G Accueil physique Gestion administrative (assistante multitaches),Skills
4166,~ Microsoft Office suite y¥royr yr yy,Skills
13640,e Propose des solutions pour améliorer les résultats.,Skills
32574,Territoires et mondialisation,Education
16786,P  suivi client,Experience
9005,Bachelor Cycle web &,Education
21232,brochures et pages web. Organisation de salons internationaux.,Experience
24437,"v Relation avec les bureaux de contréle techniques pour |’obtention de devis,",Experience
30751,"Standard téléphonique, Gestion de planning,",Experience
15535,"‘6quipe,Accueil",Skills
27252,- MENTION BIEN,Education
20315,¢ Esprit d'équipe,Skills
27119,aout 2011 = Marketing stratégique et opérationnel on et off-line,Experience
27646,Juillet - Aodt 2018 Employée de restauration — Restaurant Le Magestic Porto-Novo,Experience
16024,2013- : Horticulture pour Les Jardins Issler,Experience
35524,"auprés des fournisseurs, rangement, nettoyage, inventaire",Experience
32205,2019 — Master of Business,Education
31546,1997/1999 Agent de laboratoire Smurfit Cellulose du pin Biganos,Experience
21913,"- Constitution et gestion de la documentation, par une veille permanente de I'actualité",Experience
11771,En alternance a Grenoble Ecole de Management,Education
8396,Engineering,Education
35042,v Suivi des cultures,Experience
14509,PLOMBIER CHAUFFAGISTE,Experience
6143,Sunshine Coast_),Experience
18011,Assurer un accueil téléphonique,Skills
6817,"+ Recrtement: ensemble processus (10 recitements), gestion des relations",Experience
5848,des formations...),Education
13967,l'atelier.,Experience
12939,2017-2018 : Licence | sociologie a l’université Cheikh Anta Diop de Dakar,Education
15249,PO,Skills
10862,8. SELF MOTIVATE,Skills
3405,sur appareils sous pression) Vv Suivi d’affaires (financier & technique),Skills
12130,CHARGE DE MISSION,Experience
13181,textes juridiques,Skills
17954,maitrise de I'injection des piéces technique et automobile,Experience
34269,"Gestion des sessions de formation, Con",Experience
11923,-Valider et optimiser les prescriptions médicamenteuses,Experience
15007,Saint-Martin-de-Londres (34),Experience
29330,VM Matériaux / Point P (47) : 2009 (1mois),Experience
7749,2020,Experience
21096,ACT'INTERIM SAVOIE ST GENIX SUR GUIERS - Février 2014,Experience
4113,Responsable du service de formation continue,Experience
16543,>» Relation avec les partenaires externes,Skills
26129,traitants,Experience
2470,= Unity,Skills
7163,e Anglais niveau Bl,Skills
32750,e Déclaration de TVA et diverses déclarations fiscales,Experience
18150,1994,Education
21401,"Abidjan, Céte d'ivoire",Experience
9140,"Oniris - Ecole nationale vétérinaire,",Education
32057,1993 : Brevet militaire professionnel du 1° degré : Transport logistique circulation.,Education
26374,-  Fidélisation clients en proposant offres additionnelles.,Skills
7014,Tours - 1 mois chiffrages.,Experience
19892,"durcis: céne d'Abrams, confection d'éprouvettes, surfagage, essais de",Experience
4743,- Modernisation et digitalisation de la com via les ecrans,Experience
7101,e Création site Web et réseaux sociaux,Experience
31117,Word e@@ee8@,Skills
3354,"ji p> SSS""",Skills
34619,1986 : Employée chez Mammouth Schweighouse — fromagére,Experience
17705,% Gestion des stocks,Experience
10961,équipe,Skills
3485,Novembre 1999 - Septembre 2000 Préparateur - Superviseur travaux ENTREPOSE MONTALEV SERVICES Saint Vigor d’Ymonville,Experience
18289,> Conception et développement d’applications et sites web,Skills
4007,Responsable Communication,Experience
28603,B2,Skills
28597,Création d'un site internet dans le cadre de ma formation.,Skills
9325,- Outils informatiques :,Skills
27215,ventes.,Experience
30731,Frangais Espagnol,Skills
12876,2017 Niveau. CAP Menuiserie — Lycée Elie Gastor — Guyane,Education
11214,A |'’écoute,Skills
28549,Conclusion ventes,Experience
13717,Fonction : Responsable d’une production de préfabrication et B.P.E.,Experience
7608,Employé polyvalent,Experience
24360,mise en boite démoulage mise en palette,Experience
22665,2011-2012 : Collége Villebois Mareuil en 36éme — 85600 MONTAIGU,Education
6409,"Social Media (Instagram,",Skills
29822,"2006: Baccalauréat Economique et Social (ES),",Education
2778,factures,Experience
4154,"e Accompagnement a la prise de poste, partage de connaissances",Skills
17219,"Windows, Linux (Ubuntu,...)",Skills
3898,IMT MINES ALBI - ENGINEERING SCHOOL,Education
10052,"2023-2024 : Doranco, Paris Objectifs: - Créer un site Web ou une application",Education
21720,"e Mise en place de planning de 40 chauffeurs routiers (Bennes céréaliéres,",Experience
33888,Utilisation de World et Excel,Skills
9177,(privé).,Education
30894,"Electricité, Electronique,",Skills
10362,Autonomie,Skills
25462,Magasin de décoration et d’ameublement Africain ETHNIX-Cambrai,Experience
18724,"- Word, Excel, Internet, intranet, SAP, GMS, Gold, Quadratus.",Skills
20153,Stage APF Saint Julien-lés-Metz,Experience
4192,BASSETI (LINGE DE MAISON),Experience
15085,"Accueil physique et téléphonique, construction et gestion dossiers clients.",Experience
17689,« Entretiens de recrutement avec durée des contrats et conditions (Taux,Skills
891,Mai 2018 DEUG STAPS,Education
9515,ETUDIANTE INFIRMIERE » Conseils de sortie aux patients,Experience
11301,2009 - 2012: Secrétariat dans un laboratoire d’analyses médicales l’été.,Experience
23493,> Pilotage de la,Skills
18222,« démarche d'achat.,Experience
9720,% DUT Gestion des Entreprises et des Administrations,Education
10219,"Felix Faure High School, Beauvais 60000",Education
24332,"Conseil et orientation des clients, médiathéque, cyber base et musée",Experience
26772,"- Organisation d'événements a l'internationale (2 séminaires, 5 webinaires, 2 foires)",Experience
37464,04/2015 Hétesse d'accueil standardiste - SPIE OUEST Centre a Saint-Herblain,Experience
30840,Mai - Juillet 2011 Entreprise de gros ceuvre CRN Brocard durée : 2 mois,Experience
16771,RESPONSABLE COMMERCIAL,Experience
1358,"software, Python, Zoom, social networks.",Skills
30323,» Ecouter et analyser les besoins,Skills
24571,¢ HACCP (Moins d'un an),Skills
33289,ey a es personnes al espace ae,Skills
18832,"= Travaux de paie (saisie des variables, contréle des éléments",Experience
23751,Pointeur-chargeur,Experience
28911,2° RIMa au Mans et 6° RG a Angers,Experience
35632,"CSD, Alby-sur-Chéran avril a juin 2007",Experience
7307,e Aide a la mise en ceuvre des processus de,Experience
6079,"ASP.NET), Python",Skills
25452,)  Marchandisage de séduction,Skills
36533,projet dans la mise en place d’une GMAO; gestion du parc informatique,Experience
449,"Parkings industriels, purges_.)",Experience
5364,"client, Réaliser des ventes,",Experience
3903,¢ Selected among 760 TBS students,Education
24773,- Bilan neuropsychologique,Experience
18857,= Gestions des contrats de travail,Experience
4539,"Certifications :- Ads search, ads shopping et ads vidéos.",Skills
13619,"* Vendeur prét a porter ( réception de marchandise, mise en place, vente)",Experience
33303,= Déterminer des mesures correctives lais i 8 ‘dial,Skills
18347,Béziers Brossage des animaux,Experience
26052,ligne avec The originals et,Education
28290,"électrotechnique , lycée Gustave",Education
37615,De 2000 a 2007,Experience
10257,e Responsable de boutique pendant deux semaines,Experience
8481,* 2 voyages linguistiques sur le campus de York de,Experience
3376,Manpower France - Roissy / Senlis,Experience
9636,Stage Assistant Ressources Humaines - ERGALIS - Chassieu 2021 (2 mois),Experience
14234,tnt 2018 2 Concepteur vendeur cuisines - Confirmé,Experience
1372,February at McDonald's (Paris 14éme - France).,Experience
2753,"4 Place de la Nation, 75012 Paris",Education
37174,Elaboration d'une charte graphique,Skills
12814,Missions réalisées : Soutien logistique — accueil — médiation - assistance des,Experience
27792,"Congo: enregistrer les achats et encaisser les fonds, faire le",Experience
3335,2011-2012,Education
14512,DEPANNAGE ENTRETIEN GAZ FIOUL POMPE A CHALEUR,Experience
4456,Travail d'équipe,Skills
11134,Frangais: langue maternelle,Skills
4609,¢ Gestion des réseaux sociaux du projet,Experience
732,De jan. 2020 a Développement d'une application web,Experience
23376,expérience réitéré en 2016,Experience
7143,e Anticipation et gestion de l'avancement chantier,Experience
28476,de construction et renovation.,Experience
12028,encaissements/décaissements de l'association.,Experience
35333,"Collége Darius Milhaud, Marseille",Education
1663,"Oujda, Maroc",Experience
20957,de projet et de bulletin d'inscription,Experience
37456,pour NANTES METROPOLE AMENAGEMENT (Siege),Experience
20228,- Utilisation du logiciel de GTA PapyRHus : mise en place des forfaits-jours.,Experience
22674,Maison de retraite « Le Clos de Caychac » Blanquefort (33),Experience
34953,Ponctuel,Skills
14297,Bac+5 et plus ou équivalent - Droit - Université,Education
13274,"création de la base client et candidat, le développement commercial, ainsi bien sir",Experience
30807,AutoCAD ee@,Skills
14431,Mention A. Félicitations du jury.,Education
21333,e Approvisionnement des chaines de productions,Experience
19579,e Analyse des données de_ titres,Skills
8964,Commerce,Skills
27428,- Indesign,Skills
29329,MAIRIE Service Urbanisme (47) : 2008 (2sem),Experience
26179,2022 ~— Data Science IBM Certificate - En cours - IBM,Education
33578,° Préparer les commandes,Experience
22801,01/12/1997 au 05/12/1997 — Le Fournil de Rabateau,Experience
33846,"Diagnostic du besoin candidat et tests d’évaluation de compétences, Pré",Experience
2906,MENTION ASSEZ BIEN,Education
6092,> Graphisme : compétences,Skills
30852,J’ai effectué le métier de rippeur / éboueur a la ville de Troyes pendant les vacances scolaires.,Experience
29684,2007 / 2009 - Michel CAYRE Architecte DESA - Agen. (47).,Experience
6993,"Pack Microsoft office (Word, Excel, PowerPoint)",Skills
26518,Préparateur de commandes,Experience
6497,« COMPETENCES INFORMATIQUE DECISIONNELLE:,Skills
3090,"pour la prestation de serment des agents, livraison de",Experience
10434,"e Programmation python, physiologie et physiologie neuronale, neurosciences",Education
37273,-  Conquérir la clientéle directe,Experience
14343,diététiques et coatching salle de Sports 4 Montpellier,Experience
31199,> ténacité > travail en équipe > Autocad SOOS,Skills
12072,for construction quality assurance.,Experience
2506,"thermodynamique, mécanique, qualité",Education
17604,- Spécifications Techniques Du Projet ;,Experience
34281,"Conseils Stratégiques - Stratégie de communication : Faire connaitre, faire aimer & inciter a",Experience
18089,apporte car | anglais était,Skills
15196,Communiquer et participer aux événements mis en place.,Experience
15436,2001 Hyper U Pontarlier,Experience
33470,=  Vérifier le respect de montants de crédits autorisés et des habilitations.,Experience
36114,sous WINDEV et MYSQL,Experience
33920,2015-2016,Education
12117,": system, computer maintenance and all other",Experience
21214,- Marketing Segment/Produit (2010-2013): mise en place de la stratégie internationale de Philips,Experience
11304,2022: Formation gestion de crise.,Education
31536,"Tests physiques, chimiques, bactériologiques",Skills
1314,"o VHDL/FPGA, Oriented Object/Embedded Programming, 68K Assembly, Real Time Systems.",Education
10025,"Python, C++, Java",Skills
15587,externes,Skills
2777,e Etablissement de devis et,Experience
1112,"CAT peel e Février—Juillet 2019 : Semestre d’étude a Athénes, Gréce",Education
13258,2015 Master Degree International Management and Purchasing (Inseec Business,Education
4904,Vinstallation in store,Experience
16937,Coronavirus (2 mois),Experience
5112,"D'avril 2022 a septembre 2022 Groupe ACAPACE Poitiers, France",Experience
37317,commerciale des grands comptes,Experience
20868,application des procédures magasins - Expert,Skills
34805,"> Admin du site présentant les services de Viadeo aux entreprises (publication, gestion de",Experience
23518,"Anglais, lu, écrit, parlé",Skills
32398,"management, gestion des stocks, opératrice et",Experience
30368,e D.U.T Techniques de,Education
24369,TRIAGE LEGUME / DICOGEL BEGRO BEGIQUE,Experience
9458,2022 e 3 ans dans le cursus Mathématiques Fondamentales et Appliquées.,Education
37494,Boulangerie Debachy - saisonnier. (2 mois 2017) - vendeuse en boulangerie,Experience
11328,& BackEnd d'une application web,Education
3156,© Collating market intelligence on competition and other market trends to realign business,Experience
26868,* Etablir et mettre en place les plans d’approvisionnement prévisionnels (3 ans),Experience
22848,Novembre 2015 : Stage en restauration |’Estaminet de la Petite place Douai,Experience
21667,"LME, Industrie",Experience
14548,e Interview for a book “Europe 2030: local leaders speak out” (2018),Skills
29587,collaboration via CPFR,Experience
32748,"e Traitement des crédits a l’exportation (crédits documentaires, crédits",Experience
4829,e Bonnes capacités de rédactions,Skills
33505,"2021 Bac+3, Bac+4 (Licence, Maitrise ou",Education
10037,German Bl,Skills
5294,master que j'ai fait. Ma culture du monde de la francophonie s'est,Education
13423,e Reporting & KPI,Experience
19690,a mai 1995 (Ecole Départementale d’Art Appliqué de la Gironde),Experience
19301,e Formation du personnel,Experience
1335,1) - Honours,Education
9368,Euridis Business school (2022 - 2023),Education
2872,68 02/2020 oe .,Experience
29980,- Organisation de la saison des chocolats de Noél auprés des fournisseurs et des magasins,Experience
21025,"Assemblage et mise au point de mécanismes de levage pour plate-forme pétroliére, ainsi que de mécanismes",Experience
3446,» Responsable du projet de mise en conformité des caillebotis sur l'ensemble du site (477 fiches de non conformités a traiter),Experience
34409,"Préparation de cours, cours individuels Anglais et Espagnol",Experience
26448,société ERSC.,Education
34384,Powerpoint,Skills
6349,e Pack office,Skills
37403,e Formation des nouveaux embauchés dans le rayon,Experience
18815,ADMINISTRATION EN ENTREPRISE,Skills
16130,"de décision, planification d’un maximum de rendez-vous. Conversion des prospects en",Experience
34565,"¥ Organisation de déplacements : transport, hotel, restaurant, notes de frais",Skills
12992,Lyon-France Université Claude Bernard Lyon 1,Education
9970,e Installer et effectuer la maintenance préventive et corrective des dispositifs,Experience
24475,Aptitudes négociation,Skills
24554,Serveuse en restauration- bar,Experience
35162,"Novembre 2016 a Chef Sommelier Restaurant Stéphane Léger, 83 Saint Raphaé!| France",Experience
9229,D&D décoration et architecture d’intérieur,Experience
1101,>  Logiciel de CAO Creo,Skills
13011,2019- 4mois SMPR,Experience
4441,e Observation des différentes taches effectuées,Experience
19064,03/2008 - 07/2008 SARL WYRAGE EMPLOYEE COMPTABLE 21h/semaine,Experience
13300,e déc 2013: baccalauréat en langues étrangéres,Education
1957,"Marketing, Gestion de projet, Etude de",Skills
17180,2004 — 2006,Experience
28809,"Anglais : courant B2 (Cours d’anglais certifiant de 48h en cours), Allemand: base A2, Espagnol",Skills
36148,(notions),Skills
23975,CITINEA,Experience
6729,6éme meilleur commercial France,Experience
29393,"e Gestion et résolution des litiges , clients, prestataires, fournisseurs, transporteurs",Experience
30290,Planifier des rendez-vous (Non évalué),Skills
22408,-Effectue et contrdle le balisage et l’étiquetage des produits en rayon (tous rayons),Experience
37426,Genis 2 » A Saint Genis Laval,Experience
35552,etc.).,Experience
7517,SOFT SKILLS,Skills
2699,Excel,Skills
9002,MyDigitalSchool,Education
5458,Stratégie et communication réseaux,Experience
20363,"marché, Prospection",Skills
14082,ADOBE AFTER EFFECTS eee,Skills
613,- Participer au suivi opérationnel des actions de communication et de,Experience
4126,Conseillére en gestion de droits,Experience
3011,© Organisation de la DAM (Digital Asset Management),Experience
14520,e Development of project management systems,Education
225,Meeceee: ;,Skills
36539,"= Tenue de la comptabilité générale, auxiliaires et immobilisations",Experience
2354,autonome avec écran tactile intégré,Experience
25804,des packagings en étroite collaboration avec la direction marketing. Mise en avant des produits sur les sites internet marchands clients.,Skills
26281,e Planification et préparation des réunions (interne),Experience
30941,"2013-2014 : Peintre d’intérieur décorateur, Lyon",Experience
24400,Techniques de comptage,Skills
36056,remplacement filtre contrdle d'étancheéité .,Experience
35550,* Contréle de la conformité des produits a livrer.,Experience
1526,- Sens des responsabilités,Skills
25550,Dalian-Chine Université De Technologie de,Education
11061,langue maternelle;,Skills
10321,"BACCALAUREAT ES, MENTION BIEN",Education
19178,"PREST ‘AZUR (B T.P) C.D.1 | - Préparation salaires, T.V.A....",Experience
5983,Péle d’'Accompagnement a la Persévérance Scolaire,Education
36640,= Chinois : en apprentissage,Skills
14726,2017-2018 Regiment du service adapté © Utilisation des différents produit & des,Experience
7413,mars 2021 - aodt 2021,Experience
16976,- Troisieme France en 2008 sur le segment renouvellement avec la derniére Equipe de,Skills
16143,"transformation digitale (Internet, Téléphonie, Sécurité, Hébergement). Analyse interne",Experience
21347,Accueil et relation client,Skills
35154,droit),Skills
36130,e Tenue de caisse,Experience
5380,COMMERCE ET,Education
7184,Seed SO,Skills
3965,. Bar organisation and stock management.,Experience
6844,dparaton dels ution: modification detousle document adminitrails,Experience
36623,>  Arabe : Langue maternelle,Skills
18225,* en caisse.,Experience
3484,"> Dessinateur Pll, superviseur travaux, préparateur en installations générales.",Experience
11408,e  =6Effectuer les DPAE,Experience
3415,a . . . protection de la santé (PPSPS).,Skills
24800,2009/2010 : Licence en psychologie clinique a Bejaia (Algérie),Education
169,ETABLISSEMENT FRANCAIS DU SANG (EFS) - Intérim,Experience
3034,Stage (2 mois) a Guyancourt,Experience
32450,Management et encadrement des équipes :,Skills
5428,Chargée de Mission,Experience
33197,AR); SAP Bridge; PR3;,Skills
36536,trésorerie,Experience
29239,01/12/1993 au 01/10/1994 : Service National Police,Experience
11447,e Mbed,Skills
23292,Coordonner I'activité d'une,Skills
18839,ASSISTANTE RH,Experience
14491,Pose de fontaines d'entreprise en grands déplacement dans toute la France. Je suis seul,Experience
11145,FEVRIER 2020-JUILLET 2020- Service,Experience
16521,Technicienne de prestations,Experience
35839,- Market Analysis : étude de la PMA d’IKEA et proposition d’axes stratégiques.,Experience
15760,Baccalauréat S,Education
32384,(PEUGEOT) 13,Experience
24847,Espagnol A2,Skills
15354,"Peintre industriel : tout genre de piéces métalliques pétroliére, garde corps,",Experience
34797,"suivi des retours, recommandations/optimisations, reporting, relations partenaires.",Experience
34102,"(suivi des délais, relances, retours - saisir et mettre en forme les d'approvisionnements,",Skills
21345,Utilisation de carte routiére et de matériel de navigation,Skills
9483,RELATION CLIENT EN ALTERNANCE,Education
7048,clients,Experience
9754,- Faire des arbitrages financiers,Experience
14937,SOUDEUR,Experience
5459,"sociaux, Week-end d'intégration (800",Experience
17421,LYNX SECURITE,Experience
35334,Mars 2018 Stage en poste chef d'équipe,Experience
37330,2003 BTS Force de Vente - Institut ALEXIS CARREL a Lyon,Education
30754,DISTRIBUTION ALIMENTAIRE,Experience
30897,intégration de systémes,Skills
30342,» 201742018 Stagiaire administrative et d’accueil- CRP La Tourmaline a Nantes,Education
15342,Banque,Experience
12102,Izmir Kavram Computer Programming,Education
11008,Réceptionniste stagiaire,Experience
18032,divers fournisseurs),Skills
31296,e §=14/11/16 au 18/12/16 : Stage infirmier a /EHPAD Home Marie-Curie a Villenave d’Ornon (33),Experience
6864,Pata),Education
34423,Visite guidée pour les adultes et les familles.,Experience
33818,Anglais : C1,Skills
19074,"1980-1989 CELATOSE VILLENEUVE D'ASCQ Employé comptabilité clients, fournisseurs et générale",Experience
14800,"métiers Magenta, Villeurbanne",Education
31570,GROUPE WISETEC | Chef de Projet ERP,Experience
9742,office,Skills
17651,"Sécurisés, Grande Surface)",Experience
34734,"> Réalisation des factures : Pour les étudiants initiaux , pour les OPCO, .. 2020- 2024",Experience
29422,e Acteur efficace dans le traitement et la remontée des informations clients aux différents,Experience
16197,C'est a ce stage professionnel que j'ai pu découvrir le secteur du commerce.,Experience
6827,"interlocteur pve ea irection, ssore accompagnementmanegéile",Experience
25277,Sodichauf (octobre 2008 a décembre 2011),Experience
746,Technologies dU ————,Skills
1933,A l'écoute,Skills
17838,Systeme d'encaissement,Skills
22810,« Employée,Experience
29397,e Gestion du stock et inventaire,Experience
17584,"» Réalisation Des Chiffrages, Budget, Devis...",Experience
3669,Assistante commerciale (stage) :,Experience
1333,Faculté Paris Descartes,Education
33569,ISFFEL (UCO) St Pol de Léon (29) | Sept 2015 - Juin 2016,Education
33924,2018-2019,Education
18668,» Conduite des commandes fournisseurs,Experience
22808,Comptoir Marseillais d'alimentation Chocolatier,Experience
1776,* Conception et simulation mécanique de la structure,Experience
26225,2019 Assistant yield management - 2 mois - Optim’Yield Nantes,Experience
4629,e Planomanager,Skills
31916,"perpective,magazine....",Skills
12562,4 septembre 2018,Experience
30693,produits détériorés ou,Skills
15287,": Microsoft Word, Excel, Power point, Publisher,",Skills
381,VENDEUSE,Experience
24165,"e Prioriser et programmer les actions de prospection, d'information et de",Experience
34014,(Communication Administrative et Secrétariat),Education
33712,05/2002 - 12/2004,Experience
9868,"Caissiére potyvatente, 06/2017 - 09/2017",Experience
28867,"Logiciel os date : Langage PHP, base de donnée mysal, langage de base html",Experience
477,des Risques liées aux Activites,Skills
13457,o Campagne d’intégration (test unitaire et d’intégration desnouvelles fonctionnalités),Experience
15465,"1995 Niveau BEP hédtellerie, restauration",Education
9819,"implanter des produits dans un rayon, étiquetage, gestions",Experience
22992,administrations sociales et fiscales,Experience
28634,"* Prospection et ventes en Europe du sud, pays arabes et anglophones",Experience
36729,“ Monter des cloisons Placoplatre de type Ba13,Skills
37419,2005 BEP VAM,Education
17652,"» Equipements De Surveillance A Distance, Alarme",Experience
3824,CLIENTS' SERVICES SPECIALIST,Experience
37236,Professeur Christine Morel.,Education
1586,ménages en Guinée.,Experience
8198,Gestion des emplois du temps,Experience
8039,* Gestion des plannings et priorités - Maitrise de la chaine graphique,Experience
19127,Plan de surveillance,Skills
28856,Prospection terrain ( fichiers source interne et ext. ) et téléprospection,Experience
26317,2016 LICENCE LANGUES ETRANGERES,Education
36090,Projet Professionnel : Développement d’un site web,Education
35244,commandes dans |’ERP,Experience
36049,intervention .,Experience
20253,DUT Gestion Administrative et,Education
3569,- Dealing with deadlines and group projects  - Designing VFX’s and game ambiance,Experience
6537,Surveillant de baignade pour une association de bébé,Experience
22879,"Mission : ATSEM (Animation éducative, aide a l’apprentissage, surveillance)",Experience
27322,Mar-sep 2013 Ecole de la deuxiéme chance Rosny-Sous-Bois 93,Education
30918,"v_Dimensionnement Des équipements (chassis, suspension,",Experience
36476,Comptabilité,Skills
11075,eLe gout du challenge,Skills
18914,2010: Technicien Supérieur Transport et Logistique Overseas a I'ISTELI (Wasquehal),Education
28685,« Suivi de la masse hebdomadaire et établissement des plannings de l'équipe,Experience
35762,"De 1992 4 1994 : Tronc commun en Technologie, a |’Université de Tiaret, en Algérie",Education
888,Poitiers | management du sport,Education
8441,"- Virtualisation avec Proxmox, Xenserver et VMWare",Skills
16895,Agent de terrain,Experience
7649,d'opérations de stérilisation.,Experience
29352,"formation variée : gestion de projet, résolution de probléme,",Education
6653,"WEB: HTML, CSS, javaScript, ReactJS , Bootstrap",Skills
35297,Cenon (33),Experience
17541,» Swap 4G - UpGrade,Skills
27596,(MENTION ASSEZ BIEN),Education
30234,Holder - La Madeleine (59),Experience
2668,12C (JUNIOR ENTREPRISE DE L'ENSC),Experience
21212,"Jan 14—Jan16 Consultant indépendant : Marketing, Développement des Ventes, Formation, Solutions Web & Cloud.",Experience
7551,e« Re-Aménagement de Piéces,Experience
33134,*BAC D 2017-2018,Education
29408,"13 Logistique, Evry 94 - Diplome gestionnaire de stocks",Education
24412,Juillet / BNP PARIBAS — Montreuil (93) / Assistante de Direction - Mission d’Intérim (durant congé sabbatique),Experience
29847,"(1,5 mois) LEVAVASSEUR (instituts médico-sociaux) a Saint-Denis.",Experience
12417,* Soft skill : Curiosité,Skills
3037,-> Objectif _ eran et quantitatifs dépassés,Experience
3143,English || Arabic |} French,Skills
27210,e Développement et suivi de la clientéle.,Experience
3325,HISTOIRE/GEOPOLITIQUE,Education
26546,Je sais m'adapter et faire preuve,Skills
8854,SNCF - Gare du Nord,Experience
29579,e Assurer la qualité et services aux clients internes en respect avec la politique,Experience
33342,Depuis janvier 2012 Gérant,Experience
25717,Restructuration et réorganisation du point de vente et remise a niveau du concept,Experience
22429,-Renseigne le client,Experience
15667,e Anglais niveau B2,Skills
1254,July 2019 - 1 month,Experience
23263,"Accueil client, création devis, création dépliant, création",Experience
558,"Montréal des contenus social media (ciblage, wordings, cahiers des charges)",Experience
7496,2012...2015 ( Paris ) - MJM Graphic Design,Experience
32772,- Prospection fonciére,Skills
10817,e Word,Skills
33667,Juin 2013 — Avril 2015 : Technico-commercial itinérant chez ADIS 95 (Pierrelaye),Experience
27039,GERANTE DE SOCIETE - AGENCE STICKBANNERS (PUBLICITE),Experience
22413,-Recueille les remarques des clients et les transmets a sa hiérarchie,Experience
3682,Epitech,Education
8086,EUROFINS (91) | OCT.2015 - SEPT.2016,Experience
13961,1988 BREVET DE TECHNICIEN SUPERIEUR TEXTILE OPTION TISSAGE,Education
14947,"Institut des Métiers, Clermont-Ferrand",Education
36462,e Ensuite je m’occupais aussi de leurs encaissement avec ma,Experience
28285,Anglais scolaire,Skills
35105,"juin 2020 AFEV Angers, France",Experience
32292,ménagéres...,Experience
4333,"Baccalauréat Scientifique 2019-2020: Tunis, Tunisie",Education
12930,Janvier 2018 Stage a HEMA dans le domaine du commerce a Arcueil 94110,Experience
4601,¢ Modification du business model,Experience
34099,"commande, - effectuer le tri, la distribution, les différents services internes,",Skills
12813,Volontaire :,Experience
8268,lycéenne,Education
18220,2022 SERVICES : CASINO,Experience
18630,a Volontariat,Skills
33484,Institut de Développement et de Financement du Grand Maghreb (IFID TUNIS),Education
14949,Patience,Skills
13758,"o  Gérer en direct les RH, recrutement, plan de formation : motiver ou recadrer.",Experience
32121,- Suivi et pilotage des offres en lien avec le KAM,Experience
20027,"autre intérimaire (1 mois) *% Terrain, Recherche de financement et de pro (2 ans)",Skills
3900,"e Part of the Mines-Telecom Institute, first group of schools of engineering and",Education
543,Sation F - Missions Business Development,Experience
36735,“ Réaliser et lisser les joints,Skills
30629,"sur la région (offres commerciales, signatures des accords",Experience
37436,Forums. Prise de rendez-vous. Poste de standardiste. Gestion appels téléphoniques et physiques. Parle,Experience
10819,ECOLE DE MANAGEMENT LEONARD DE VINCI,Education
25202,"bureautiques (Office), Excel",Skills
14236,"Accueil client, découverte des besoins, conseils techniques et es-",Experience
16919,e JUILLET e Stage au sein de la société ABRASIFS CODAFLEX MAROC,Experience
10607,+ Espagnol : Scolaire,Skills
12455,APPRENTI INGENIEUR R&D AERONAUTIQUE,Experience
7084,Bachelor 1Finance - Assurances,Education
823,- Vérification du plan de coordination de |’équipe artistique,Experience
36468,réglementations des pays différents. Puis pour nous aider a,Experience
30003,BACCALAUREAT GENERAL,Education
6348,PowerPoint,Skills
12621,GRANDBY CANADA,Education
23701,- Gérante/Responsable en restauration 13100 Aix en Provence,Experience
20888,Obtention du dipléme avec mention bien,Education
17328,"ressources, coopération et coordination des équipes ;",Skills
23285,ermes Pro,Skills
24896,e Conseil de la clientele,Experience
26043,Tenon,Education
6274,"+ Projets: Réaliser des modélisations de données pour segmenter une audience marketing, Analyser les ventes en vue d’améliorer la",Education
14733,® Alimentation des nourrissons,Experience
26315,Accueil et installation des clients Service en salle,Experience
34957,"Héte de caisse, mise en rayon, accueil client.",Experience
13487,e Rédaction du USER-GUIDE de la nouvelle application,Experience
16782,Ph Agencement du magasin,Experience
17661,Septembre 2002 a juin 2004,Education
34213,CARAIBES,Experience
28480,INSITU,Skills
18054,Avril 2015 4 juillet 2015 : Directeur Administratif et Financier Mission Locale Rhéne Sud Est,Experience
605,"- Contact et relation clients : gestion des post, courriers, emails",Experience
36414,Anglais (B1-B2),Skills
