ID,label
20643,Education
33906,Education
5881,Education
17960,Education
18578,Education
19365,Education
5814,Education
16171,Education
25261,Education
22210,Education
16262,Education
37430,Education
866,Education
479,Education
18160,Education
14192,Education
6515,Education
11625,Education
36920,Education
34378,Education
20212,Education
12214,Education
18097,Education
25123,Education
22481,Education
27249,Education
9311,Education
19497,Education
19227,Education
30999,Education
23080,Education
22193,Education
1139,Education
16949,Education
17981,Education
37043,Education
2174,Education
19303,Education
5195,Education
26626,Education
6324,Education
33520,Education
23484,Education
664,Education
16134,Education
2746,Education
23410,Education
32246,Education
19185,Education
2564,Education
15811,Education
29973,Education
1738,Education
26169,Education
13590,Education
24324,Education
16286,Education
21977,Education
26926,Education
6400,Education
35546,Education
26413,Education
10201,Education
35977,Education
36582,Education
29188,Education
31311,Education
28359,Education
26077,Education
3013,Education
3653,Education
14938,Education
13931,Education
20345,Education
30396,Education
3893,Education
31277,Education
37381,Education
9836,Education
29859,Education
27310,Education
19774,Education
27610,Education
26692,Education
27053,Education
24698,Education
21006,Education
28928,Education
36501,Education
12609,Education
7600,Education
35119,Education
25996,Education
36553,Education
17735,Education
5394,Education
30738,Education
36655,Education
6921,Education
26590,Education
17277,Education
13202,Education
16701,Education
34437,Education
18539,Education
37240,Education
15158,Education
30856,Education
10836,Education
10718,Education
11912,Education
1166,Education
35559,Education
18796,Education
16004,Education
20577,Education
19679,Education
24397,Education
11149,Education
24979,Education
3248,Education
31032,Education
36075,Education
21741,Education
14264,Education
28212,Education
32584,Education
4128,Education
6043,Education
34859,Education
36648,Education
980,Education
9489,Education
16133,Education
22888,Education
21688,Education
10115,Education
23477,Education
24654,Education
8087,Education
15833,Education
23715,Education
3058,Education
36147,Education
30743,Education
29911,Education
6689,Education
21492,Education
16597,Education
25397,Education
26202,Education
5946,Education
12669,Education
3445,Education
9556,Education
25803,Education
18464,Education
29093,Education
26204,Education
31950,Education
26276,Education
28298,Education
7090,Education
19780,Education
33348,Education
28565,Education
19170,Education
36525,Education
36059,Education
12657,Education
790,Education
22516,Education
8537,Education
1904,Education
34028,Education
37369,Education
24375,Education
1442,Education
20063,Education
5179,Education
11983,Education
17455,Education
22362,Education
3069,Education
37406,Education
3282,Education
18831,Education
8385,Education
35344,Education
9708,Education
1884,Education
11968,Education
14627,Education
22822,Education
11355,Education
3507,Education
24320,Education
18404,Education
16613,Education
6860,Education
11541,Education
24960,Education
26279,Education
13497,Education
26244,Education
3842,Education
11256,Education
19021,Education
13999,Education
23858,Education
22839,Education
23725,Education
28715,Education
8416,Education
15984,Education
18223,Education
3662,Education
14845,Education
27456,Education
11799,Education
10430,Education
4107,Education
31597,Education
3703,Education
1631,Education
2876,Education
29435,Education
890,Education
4322,Education
16067,Education
12152,Education
30980,Education
29913,Education
5467,Education
21941,Education
8970,Education
17054,Education
25729,Education
15602,Education
28372,Education
15413,Education
14473,Education
7545,Education
13607,Education
18087,Education
28463,Education
25589,Education
12724,Education
14543,Education
25750,Education
25093,Education
7864,Education
15783,Education
11749,Education
30606,Education
26830,Education
24905,Education
3470,Education
821,Education
34451,Education
8034,Education
34515,Education
29348,Education
19802,Education
8090,Education
15751,Education
13762,Education
27283,Education
30228,Education
24564,Education
6319,Education
36832,Education
26598,Education
13099,Education
8321,Education
8858,Education
36052,Education
22204,Education
18559,Education
12456,Education
18882,Education
23885,Education
18305,Education
4819,Education
26992,Education
6879,Education
24850,Education
15236,Education
19406,Education
14492,Education
13475,Education
17518,Education
33233,Education
35017,Education
5777,Education
26197,Education
19376,Education
20532,Education
23735,Education
29790,Education
18094,Education
27442,Education
27911,Education
4419,Education
29730,Education
3806,Education
13623,Education
17287,Education
32695,Education
4653,Education
33283,Education
3493,Education
37595,Education
16377,Education
85,Education
9568,Education
775,Education
11623,Education
28269,Education
34763,Education
5501,Education
33710,Education
32310,Education
33435,Education
22655,Education
657,Education
17083,Education
3091,Education
16357,Education
34093,Education
28978,Education
579,Education
26802,Education
37625,Education
4214,Education
33830,Education
35788,Education
1723,Education
23893,Education
7969,Education
36166,Education
17728,Education
24498,Education
7411,Education
12168,Education
9317,Education
26314,Education
37480,Education
36863,Education
3177,Education
24219,Education
27359,Education
22329,Education
7123,Education
9747,Education
19807,Education
34540,Education
22430,Education
9938,Education
33214,Education
23102,Education
12843,Education
18234,Education
29321,Education
12369,Education
15789,Education
24515,Education
1229,Education
18328,Education
2294,Education
9165,Education
32739,Education
11235,Education
25033,Education
28789,Education
19707,Education
19594,Education
14370,Education
6427,Education
7948,Education
13319,Education
33810,Education
8904,Education
19753,Education
34999,Education
23923,Education
7277,Education
14462,Education
8845,Education
35103,Education
5078,Education
631,Education
10732,Education
12892,Education
2856,Education
32183,Education
34692,Education
25554,Education
2767,Education
17775,Education
6648,Education
9758,Education
29616,Education
9100,Education
625,Education
16858,Education
15557,Education
12249,Education
14741,Education
18633,Education
22321,Education
5697,Education
8372,Education
8403,Education
31992,Education
23597,Education
27136,Education
28088,Education
9842,Education
1530,Education
7294,Education
2929,Education
31071,Education
17983,Education
13659,Education
36433,Education
29178,Education
23448,Education
10356,Education
27150,Education
31382,Education
3438,Education
24275,Education
4738,Education
5638,Education
22176,Education
28472,Education
35669,Education
6036,Education
22690,Education
6095,Education
33679,Education
5434,Education
7303,Education
28567,Education
30393,Education
34358,Education
6576,Education
6263,Education
20623,Education
4108,Education
13643,Education
23860,Education
31201,Education
18370,Education
15631,Education
12887,Education
13205,Education
25561,Education
298,Education
387,Education
11935,Education
2097,Education
36385,Education
30779,Education
17722,Education
10788,Education
6994,Education
7949,Education
7577,Education
22806,Education
18427,Education
5174,Education
29114,Education
9149,Education
6346,Education
18784,Education
34824,Education
1338,Education
26273,Education
18778,Education
33633,Education
24782,Education
36229,Education
8006,Education
11427,Education
5377,Education
33876,Education
30377,Education
13321,Education
29555,Education
11269,Education
25285,Education
1441,Education
3434,Education
24952,Education
33383,Education
12465,Education
24189,Education
10869,Education
29441,Education
12990,Education
20838,Education
9564,Education
3126,Education
2360,Education
7481,Education
18411,Education
14131,Education
21890,Education
28595,Education
6014,Education
20904,Education
3375,Education
34363,Education
12029,Education
26186,Education
9301,Education
1146,Education
12246,Education
14402,Education
5348,Education
8383,Education
25841,Education
31425,Education
35136,Education
20467,Education
16700,Education
6925,Education
31343,Education
22256,Education
25367,Education
25483,Education
17050,Education
14856,Education
10070,Education
37300,Education
13512,Education
19139,Education
19972,Education
33955,Education
33407,Education
24483,Education
20036,Education
14261,Education
32769,Education
11764,Education
17247,Education
37210,Education
33645,Education
11376,Education
32069,Education
30041,Education
17731,Education
10879,Education
12871,Education
34167,Education
36358,Education
17925,Education
8340,Education
5960,Education
4705,Education
23947,Education
17631,Education
6826,Education
22859,Education
17825,Education
32546,Education
19316,Education
34006,Education
19841,Education
36580,Education
13427,Education
29513,Education
31893,Education
20450,Education
20840,Education
18498,Education
25054,Education
4562,Education
30794,Education
20205,Education
7738,Education
18399,Education
35227,Education
25796,Education
12483,Education
23724,Education
26833,Education
2958,Education
27338,Education
10424,Education
34248,Education
36777,Education
29915,Education
19786,Education
24344,Education
36464,Education
27318,Education
20646,Education
3915,Education
18493,Education
30996,Education
24210,Education
2697,Education
34172,Education
27512,Education
17702,Education
12024,Education
31635,Education
18175,Education
25148,Education
28847,Education
24305,Education
14224,Education
35668,Education
4028,Education
459,Education
34289,Education
36809,Education
6271,Education
28353,Education
3082,Education
27343,Education
14121,Education
35499,Education
14747,Education
2153,Education
8282,Education
33452,Education
14272,Education
30252,Education
3508,Education
7250,Education
14170,Education
1866,Education
17425,Education
20244,Education
29248,Education
12365,Education
30192,Education
8178,Education
15000,Education
5172,Education
12903,Education
3353,Education
3202,Education
1149,Education
31252,Education
25247,Education
34310,Education
4384,Education
22064,Education
1385,Education
13172,Education
28263,Education
26234,Education
19007,Education
24337,Education
37487,Education
6002,Education
4203,Education
816,Education
26063,Education
20949,Education
29161,Education
37272,Education
26241,Education
33098,Education
35051,Education
6268,Education
5070,Education
30917,Education
7920,Education
18918,Education
16730,Education
15953,Education
29399,Education
11430,Education
28954,Education
21145,Education
19716,Education
3592,Education
30967,Education
19228,Education
9687,Education
26410,Education
35095,Education
31026,Education
29243,Education
15731,Education
28764,Education
17411,Education
27574,Education
24584,Education
3119,Education
9392,Education
30500,Education
19235,Education
33914,Education
19608,Education
20638,Education
37258,Education
20077,Education
1143,Education
34823,Education
2320,Education
13024,Education
16764,Education
32462,Education
3122,Education
24304,Education
34757,Education
23432,Education
23694,Education
22489,Education
7563,Education
4771,Education
20846,Education
10927,Education
2087,Education
32439,Education
14927,Education
24985,Education
936,Education
22315,Education
673,Education
10322,Education
36085,Education
14675,Education
5633,Education
29147,Education
19666,Education
28126,Education
34446,Education
15388,Education
17477,Education
15607,Education
35159,Education
14146,Education
14108,Education
20486,Education
12101,Education
20152,Education
34212,Education
34826,Education
30187,Education
28814,Education
22293,Education
35116,Education
36448,Education
4974,Education
37446,Education
4346,Education
7478,Education
12431,Education
20161,Education
27470,Education
20468,Education
16248,Education
27901,Education
9349,Education
23359,Education
4825,Education
19513,Education
9273,Education
22352,Education
35507,Education
22781,Education
15461,Education
5732,Education
35642,Education
26757,Education
15393,Education
11420,Education
21980,Education
9900,Education
31100,Education
29500,Education
10859,Education
19553,Education
4047,Education
33019,Education
6892,Education
35323,Education
8565,Education
16118,Education
16812,Education
30559,Education
3230,Education
24292,Education
26726,Education
20035,Education
3852,Education
22965,Education
6315,Education
27884,Education
36092,Education
26942,Education
20965,Education
35666,Education
24086,Education
20772,Education
11052,Education
28870,Education
21549,Education
14040,Education
36903,Education
3611,Education
35361,Education
32757,Education
7251,Education
11854,Education
3876,Education
36253,Education
29858,Education
462,Education
31775,Education
16804,Education
8230,Education
30965,Education
35568,Education
34665,Education
5427,Education
25878,Education
738,Education
8354,Education
14020,Education
26831,Education
12848,Education
4984,Education
24540,Education
19750,Education
29365,Education
36346,Education
22729,Education
36625,Education
5532,Education
27698,Education
27600,Education
17418,Education
8277,Education
4502,Education
25357,Education
25375,Education
25673,Education
4246,Education
26840,Education
26892,Education
2012,Education
2363,Education
26944,Education
24852,Education
17280,Education
26107,Education
3362,Education
21148,Education
20185,Education
15526,Education
28505,Education
11015,Education
34486,Education
20184,Education
29272,Education
36377,Education
36045,Education
7745,Education
12065,Education
10508,Education
1281,Education
27591,Education
1163,Education
18188,Education
18389,Education
1061,Education
25834,Education
25262,Education
14428,Education
1599,Education
2954,Education
30095,Education
24957,Education
32566,Education
4523,Education
16227,Education
16656,Education
22919,Education
25801,Education
26450,Education
6,Education
25050,Education
3272,Education
23,Education
7924,Education
6660,Education
34492,Education
37089,Education
22392,Education
8409,Education
1503,Education
13152,Education
8899,Education
7567,Education
15432,Education
30634,Education
18251,Education
36515,Education
37616,Education
13729,Education
1698,Education
14217,Education
24445,Education
30556,Education
21693,Education
5742,Education
32313,Education
32124,Education
14603,Education
30642,Education
32713,Education
23552,Education
14467,Education
23140,Education
23605,Education
17742,Education
8101,Education
33516,Education
23151,Education
6556,Education
5086,Education
2932,Education
33753,Education
21764,Education
6049,Education
32096,Education
6969,Education
32860,Education
16337,Education
11100,Education
2240,Education
8153,Education
1255,Education
380,Education
17390,Education
36486,Education
1108,Education
33245,Education
24709,Education
27118,Education
30415,Education
16585,Education
22468,Education
19372,Education
12430,Education
1512,Education
9192,Education
17935,Education
12129,Education
12891,Education
24694,Education
22680,Education
29169,Education
18429,Education
36951,Education
24242,Education
14807,Education
21956,Education
35267,Education
15258,Education
13278,Education
23158,Education
16604,Education
33040,Education
3406,Education
20997,Education
33419,Education
21831,Education
28150,Education
8270,Education
26080,Education
6933,Education
10552,Education
17957,Education
22836,Education
3489,Education
18154,Education
29819,Education
844,Education
9167,Education
13519,Education
8658,Education
12228,Education
28580,Education
28999,Education
34989,Education
15769,Education
12184,Education
10855,Education
26932,Education
32827,Education
2165,Education
430,Education
1330,Education
7193,Education
18005,Education
25382,Education
29132,Education
5045,Education
20190,Education
31947,Education
27791,Education
28833,Education
13168,Education
30211,Education
24641,Education
24481,Education
30338,Education
36390,Education
31219,Education
21950,Education
26886,Education
15561,Education
10906,Education
17840,Education
27979,Education
16658,Education
27657,Education
20978,Education
17811,Education
10454,Education
26591,Education
14558,Education
30605,Education
32233,Education
27247,Education
29860,Education
9426,Education
8966,Education
10984,Education
15836,Education
9538,Education
33427,Education
10153,Education
6065,Education
14111,Education
24294,Education
31520,Education
5548,Education
18282,Education
24010,Education
16432,Education
8478,Education
4817,Education
7911,Education
24044,Education
29013,Education
23505,Education
30053,Education
24974,Education
1660,Education
19519,Education
13082,Education
31045,Education
20062,Education
15356,Education
2758,Education
14943,Education
14777,Education
13555,Education
34360,Education
11405,Education
28670,Education
793,Education
4945,Education
4266,Education
27352,Education
13474,Education
7725,Education
9498,Education
20960,Education
20777,Education
9172,Education
17926,Education
3687,Education
7330,Education
15297,Education
9559,Education
5129,Education
23575,Education
25545,Education
31920,Education
4962,Education
32020,Education
30619,Education
22041,Education
33008,Education
17951,Education
3047,Education
31627,Education
35215,Education
33960,Education
25591,Education
20979,Education
30895,Education
17090,Education
31637,Education
30989,Education
29597,Education
21436,Education
5911,Education
36320,Education
26493,Education
12558,Education
22134,Education
1516,Education
29085,Education
18291,Education
17160,Education
19148,Education
33542,Education
3113,Education
36775,Education
6747,Education
36181,Education
6392,Education
27170,Education
6399,Education
7686,Education
37020,Education
27831,Education
32403,Education
12681,Education
17822,Education
127,Education
28703,Education
10289,Education
18455,Education
32559,Education
14023,Education
22759,Education
17345,Education
34352,Education
9724,Education
10901,Education
37505,Education
9351,Education
28342,Education
7964,Education
33802,Education
7003,Education
30870,Education
9798,Education
21023,Education
2678,Education
4977,Education
14285,Education
34710,Education
28006,Education
6592,Education
36306,Education
33177,Education
24347,Education
33668,Education
22303,Education
10594,Education
34874,Education
20040,Education
36578,Education
6926,Education
16425,Education
25686,Education
21221,Education
3456,Education
33200,Education
32085,Education
22584,Education
14032,Education
6293,Education
24760,Education
17067,Education
37371,Education
7339,Education
37535,Education
34462,Education
28876,Education
34522,Education
18233,Education
34220,Education
6314,Education
29372,Education
13604,Education
16055,Education
2318,Education
10533,Education
29699,Education
12353,Education
5038,Education
11060,Education
21572,Education
26452,Education
36143,Education
24301,Education
25845,Education
34041,Education
16987,Education
24609,Education
33436,Education
19082,Education
30091,Education
28171,Education
13899,Education
7947,Education
11753,Education
27820,Education
11237,Education
15837,Education
37238,Education
5040,Education
23391,Education
30356,Education
32917,Education
18776,Education
14942,Education
9527,Education
35371,Education
11257,Education
7785,Education
7665,Education
28355,Education
26898,Education
17210,Education
24870,Education
12599,Education
30683,Education
30960,Education
4461,Education
24868,Education
23200,Education
36323,Education
31804,Education
7030,Education
3382,Education
1888,Education
12776,Education
28966,Education
12548,Education
9389,Education
11306,Education
19409,Education
7742,Education
29816,Education
26296,Education
644,Education
28387,Education
14326,Education
13533,Education
36213,Education
16758,Education
16037,Education
29407,Education
15973,Education
10090,Education
23891,Education
25111,Education
37648,Education
5354,Education
2406,Education
26376,Education
24461,Education
34882,Education
23371,Education
37661,Education
9897,Education
3839,Education
31280,Education
5436,Education
22347,Education
5031,Education
408,Education
1039,Education
16765,Education
11204,Education
17688,Education
16785,Education
26457,Education
26463,Education
26006,Education
27385,Education
11127,Education
31459,Education
27828,Education
25157,Education
18685,Education
24069,Education
30285,Education
14594,Education
26208,Education
21629,Education
24608,Education
1712,Education
11031,Education
3655,Education
23098,Education
25194,Education
30069,Education
20507,Education
10752,Education
2109,Education
28551,Education
30552,Education
21406,Education
7191,Education
1097,Education
12322,Education
9534,Education
8897,Education
20120,Education
4165,Education
34411,Education
20555,Education
16866,Education
3287,Education
28467,Education
12560,Education
7402,Education
4730,Education
14623,Education
19083,Education
31138,Education
24730,Education
30316,Education
21115,Education
35948,Education
28611,Education
29838,Education
8085,Education
17023,Education
10410,Education
30669,Education
32170,Education
30749,Education
34886,Education
18958,Education
11262,Education
21626,Education
16674,Education
28514,Education
22589,Education
7528,Education
32927,Education
9648,Education
10221,Education
18131,Education
16550,Education
2140,Education
28772,Education
24501,Education
29203,Education
36350,Education
35220,Education
29609,Education
7409,Education
21063,Education
2923,Education
9831,Education
15665,Education
29306,Education
13583,Education
22182,Education
37107,Education
37569,Education
11681,Education
7335,Education
34549,Education
7570,Education
22941,Education
19526,Education
30378,Education
19214,Education
32392,Education
1901,Education
8786,Education
24679,Education
3448,Education
33522,Education
36336,Education
24742,Education
4625,Education
33143,Education
30034,Education
8466,Education
5148,Education
18192,Education
28725,Education
13501,Education
24958,Education
26566,Education
22691,Education
20793,Education
13114,Education
14488,Education
4387,Education
31006,Education
18558,Education
17589,Education
17079,Education
27176,Education
12551,Education
16731,Education
30079,Education
15594,Education
14858,Education
24539,Education
34795,Education
25842,Education
4342,Education
15746,Education
16089,Education
24041,Education
33562,Education
28461,Education
25784,Education
3997,Education
3397,Education
30033,Education
904,Education
11070,Education
34276,Education
31438,Education
2280,Education
3694,Education
7028,Education
2393,Education
27921,Education
6708,Education
27432,Education
25977,Education
19721,Education
10598,Education
32274,Education
25109,Education
5836,Education
31445,Education
24626,Education
33231,Education
894,Education
17080,Education
2903,Education
26988,Education
31482,Education
7628,Education
26449,Education
5223,Education
18836,Education
7525,Education
1647,Education
1087,Education
7323,Education
1370,Education
29080,Education
28457,Education
21287,Education
2725,Education
21884,Education
32903,Education
16495,Education
33553,Education
1215,Education
11680,Education
346,Education
25254,Education
31397,Education
7289,Education
34893,Education
30517,Education
34274,Education
29761,Education
26541,Education
20578,Education
22281,Education
12058,Education
26888,Education
27458,Education
13664,Education
1231,Education
30777,Education
31634,Education
17505,Education
12923,Education
9469,Education
5810,Education
33859,Education
25635,Education
27946,Education
13194,Education
3290,Education
14872,Education
33346,Education
4480,Education
22610,Education
6839,Education
26827,Education
12851,Education
18979,Education
10192,Education
2527,Education
24630,Education
3808,Education
2222,Education
12240,Education
34876,Education
8555,Education
25714,Education
37140,Education
31470,Education
22732,Education
28084,Education
24002,Education
6948,Education
24780,Education
34897,Education
7122,Education
8471,Education
2374,Education
4106,Education
6580,Education
21131,Education
20231,Education
19607,Education
30001,Education
11126,Education
33392,Education
5847,Education
24716,Education
10814,Education
2507,Education
17048,Education
5124,Education
29952,Education
6821,Education
28508,Education
30167,Education
27612,Education
16534,Education
6491,Education
21161,Education
20109,Education
25016,Education
6521,Education
31673,Education
26881,Education
17808,Education
33546,Education
31458,Education
30504,Education
16298,Education
15666,Education
33050,Education
32541,Education
2269,Education
3441,Education
274,Education
17516,Education
31530,Education
28069,Education
35815,Education
30082,Education
6281,Education
33291,Education
8350,Education
25959,Education
8305,Education
34002,Education
33220,Education
35253,Education
25980,Education
27059,Education
8591,Education
9975,Education
6770,Education
5252,Education
32948,Education
12904,Education
36676,Education
17126,Education
24164,Education
25408,Education
21191,Education
8961,Education
15481,Education
19662,Education
25313,Education
5282,Education
1676,Education
33155,Education
11191,Education
30032,Education
5689,Education
27797,Education
21155,Education
14163,Education
3829,Education
6650,Education
3753,Education
23766,Education
36077,Education
32029,Education
33167,Education
36999,Education
7040,Education
2081,Education
36285,Education
35727,Education
35699,Education
31166,Education
24949,Education
2626,Education
3910,Education
8518,Education
9976,Education
23565,Education
5345,Education
12139,Education
17844,Education
1851,Education
17151,Education
27466,Education
30058,Education
32015,Education
16899,Education
17052,Education
24603,Education
26927,Education
15177,Education
31751,Education
25951,Education
37441,Education
37186,Education
30201,Education
22678,Education
1684,Education
13797,Education
3108,Education
26509,Education
29070,Education
15232,Education
16324,Education
35237,Education
14765,Education
22624,Education
33551,Education
33917,Education
2492,Education
772,Education
25779,Education
26663,Education
857,Education
19872,Education
36979,Education
10016,Education
6868,Education
19695,Education
2414,Education
33741,Education
7174,Education
20717,Education
27633,Education
28585,Education
29539,Education
22453,Education
4339,Education
8824,Education
3580,Education
35627,Education
13938,Education
30446,Education
28904,Education
36451,Education
7315,Education
22277,Education
9535,Education
32516,Education
16072,Education
17246,Education
23933,Education
27337,Education
35462,Education
11808,Education
2540,Education
34586,Education
927,Education
2009,Education
21421,Education
11734,Education
6887,Education
9767,Education
18486,Education
35322,Education
23461,Education
29217,Education
2322,Education
1568,Education
24916,Education
24355,Education
13468,Education
32048,Education
28530,Education
26068,Education
19399,Education
14381,Education
21121,Education
36366,Education
7364,Education
34637,Education
11847,Education
19349,Education
17497,Education
30014,Education
17295,Education
26003,Education
34802,Education
25814,Education
26127,Education
24149,Education
24192,Education
25234,Education
31632,Education
29712,Education
5787,Education
21216,Education
23045,Education
23676,Education
36074,Education
37437,Education
9263,Education
26233,Education
32202,Education
14295,Education
36234,Education
25154,Education
17018,Education
9194,Education
26686,Education
22812,Education
12266,Education
36812,Education
7831,Education
30793,Education
7706,Education
8363,Education
11510,Education
1937,Education
17305,Education
14321,Education
549,Education
1974,Education
15020,Education
12981,Education
6456,Education
12782,Education
18649,Education
33921,Education
5915,Education
31213,Education
36561,Education
21645,Education
2273,Education
21624,Education
12880,Education
16793,Education
4645,Education
28462,Education
14470,Education
15164,Education
27031,Education
31633,Education
22237,Education
34038,Education
25584,Education
12290,Education
16796,Education
17298,Education
13471,Education
4146,Education
3798,Education
16750,Education
28049,Education
5652,Education
21739,Education
7201,Education
16219,Education
2942,Education
21374,Education
345,Education
30472,Education
21822,Education
6420,Education
35896,Education
24211,Education
27971,Education
2931,Education
14544,Education
23902,Education
15435,Education
9132,Education
17394,Education
25209,Education
21471,Education
14857,Education
31682,Education
23326,Education
34478,Education
14237,Education
33284,Education
35508,Education
24190,Education
36206,Education
8857,Education
1570,Education
7594,Education
17471,Education
4665,Education
2195,Education
98,Education
3746,Education
34712,Education
23010,Education
15803,Education
9925,Education
31473,Education
3031,Education
11682,Education
33384,Education
27802,Education
10413,Education
19600,Education
17863,Education
29636,Education
27141,Education
12016,Education
24137,Education
32856,Education
2896,Education
12659,Education
24147,Education
1863,Education
28271,Education
32153,Education
15725,Education
8829,Education
26361,Education
34804,Education
29045,Education
8322,Education
6898,Education
21802,Education
29177,Education
32014,Education
5218,Education
14003,Education
24295,Education
29608,Education
23779,Education
12347,Education
19973,Education
22498,Education
19473,Education
5460,Education
35965,Education
35179,Education
10445,Education
10359,Education
7109,Education
26103,Education
27947,Education
12968,Education
33705,Education
28604,Education
20177,Education
29867,Education
18929,Education
7609,Education
14197,Education
4330,Education
7555,Education
33688,Education
15509,Education
23805,Education
26117,Education
28236,Education
2868,Education
28274,Education
30922,Education
10468,Education
28426,Education
13963,Education
29751,Education
28347,Education
15433,Education
34502,Education
33606,Education
388,Education
21258,Education
33636,Education
36469,Education
21551,Education
14812,Education
16584,Education
36724,Education
5189,Education
21898,Education
4450,Education
20509,Education
12114,Education
27955,Education
724,Education
32449,Education
25259,Education
29947,Education
32433,Education
18813,Education
4143,Education
14284,Education
3184,Education
26735,Education
13816,Education
24494,Education
8344,Education
5152,Education
37119,Education
12423,Education
33856,Education
34673,Education
1277,Education
26300,Education
6797,Education
34445,Education
9591,Education
819,Education
46,Education
6482,Education
23002,Education
21717,Education
6354,Education
6865,Education
34253,Education
27012,Education
21743,Education
32129,Education
27804,Education
26804,Education
34197,Education
26008,Education
37427,Education
1065,Education
2664,Education
37262,Education
35155,Education
25164,Education
7589,Education
222,Education
32186,Education
36029,Education
26774,Education
20476,Education
26817,Education
4989,Education
1808,Education
9792,Education
27847,Education
28762,Education
16590,Education
397,Education
18762,Education
2129,Education
34585,Education
26235,Education
36194,Education
31080,Education
11096,Education
6484,Education
25429,Education
10376,Education
9571,Education
12571,Education
21931,Education
23105,Education
34191,Education
13131,Education
34652,Education
34145,Education
12986,Education
14756,Education
23583,Education
18331,Education
30218,Education
30631,Education
475,Education
90,Education
36551,Education
21420,Education
3789,Education
34111,Education
6760,Education
13505,Education
6522,Education
17423,Education
12918,Education
9876,Education
14442,Education
36945,Education
21328,Education
8256,Education
3316,Education
23934,Education
34667,Education
626,Education
6742,Education
20679,Education
4812,Education
33529,Education
28509,Education
20826,Education
19286,Education
11794,Education
26093,Education
10428,Education
36829,Education
3394,Education
32225,Education
30739,Education
9125,Education
24066,Education
12208,Education
15537,Education
16200,Education
18167,Education
29112,Education
21653,Education
36943,Education
19677,Education
6246,Education
23591,Education
4372,Education
22067,Education
13033,Education
18638,Education
33181,Education
21089,Education
8528,Education
16333,Education
4505,Education
13544,Education
29184,Education
24963,Education
13826,Education
12784,Education
578,Education
37313,Education
3021,Education
14273,Education
33805,Education
30089,Education
30315,Education
26311,Education
14898,Education
19197,Education
8615,Education
26730,Education
30928,Education
29073,Education
21539,Education
4467,Education
28515,Education
30279,Education
13804,Education
24807,Education
13047,Education
14052,Education
20334,Education
19314,Education
13094,Education
34760,Education
15671,Education
32477,Education
26187,Education
11271,Education
5986,Education
15112,Education
4680,Education
5869,Education
26446,Education
34831,Education
36915,Education
21982,Education
28136,Education
10539,Education
18080,Education
26161,Education
14156,Education
33148,Education
24181,Education
17714,Education
28234,Education
11812,Education
8477,Education
2647,Education
33227,Education
32351,Education
8866,Education
3379,Education
3504,Education
13832,Education
23686,Education
36095,Education
33972,Education
22709,Education
36957,Education
24105,Education
11478,Education
35962,Education
22849,Education
12480,Education
10656,Education
4932,Education
34164,Education
33904,Education
6607,Education
10951,Education
22284,Education
9222,Education
11558,Education
18210,Education
18221,Education
14647,Education
6232,Education
2975,Education
20510,Education
21319,Education
22856,Education
272,Education
13488,Education
24997,Education
3946,Education
813,Education
19246,Education
24980,Education
4061,Education
4084,Education
31353,Education
4936,Education
22088,Education
28645,Education
31560,Education
21914,Education
11081,Education
22456,Education
3921,Education
4972,Education
32270,Education
18553,Education
18993,Education
6496,Education
22699,Education
14532,Education
8514,Education
27583,Education
33957,Education
3341,Education
32319,Education
27256,Education
438,Education
33895,Education
16345,Education
31900,Education
5550,Education
10850,Education
18112,Education
8278,Education
20094,Education
13298,Education
11181,Education
33681,Education
29289,Education
4120,Education
25630,Education
31766,Education
10182,Education
24343,Education
23414,Education
15718,Education
36035,Education
26860,Education
26989,Education
20278,Education
12013,Education
33642,Education
7800,Education
24749,Education
14654,Education
242,Education
17872,Education
21080,Education
31275,Education
24639,Education
27093,Education
29671,Education
11543,Education
27006,Education
11567,Education
11756,Education
12913,Education
36283,Education
19006,Education
33829,Education
25204,Education
37604,Education
8290,Education
30233,Education
3298,Education
4728,Education
13943,Education
15758,Education
24517,Education
12555,Education
25037,Education
9761,Education
4534,Education
28349,Education
17816,Education
248,Education
26334,Education
10595,Education
18532,Education
21144,Education
28041,Education
1023,Education
7781,Education
36370,Education
35903,Education
25579,Education
5535,Education
22107,Education
1510,Education
32877,Education
31912,Education
33279,Education
37602,Education
19022,Education
32489,Education
5464,Education
23780,Education
6670,Education
2585,Education
27836,Education
7945,Education
37657,Education
7091,Education
30430,Education
9464,Education
18363,Education
30604,Education
16085,Education
35020,Education
22445,Education
12792,Education
35171,Education
14723,Education
14815,Education
23980,Education
27639,Education
14773,Education
20825,Education
6164,Education
6367,Education
25454,Education
21532,Education
30591,Education
11699,Education
33355,Education
28070,Education
23913,Education
25197,Education
34717,Education
5921,Education
25772,Education
32978,Education
32633,Education
25013,Education
22767,Education
21861,Education
3357,Education
23516,Education
22762,Education
7346,Education
9016,Education
15178,Education
20001,Education
8279,Education
630,Education
21079,Education
37226,Education
2499,Education
11275,Education
30765,Education
23403,Education
30339,Education
30650,Education
8671,Education
19332,Education
12611,Education
8239,Education
19495,Education
30441,Education
14672,Education
11974,Education
31878,Education
3964,Education
2855,Education
6626,Education
17191,Education
8292,Education
29655,Education
9774,Education
31994,Education
505,Education
17119,Education
15427,Education
9381,Education
2863,Education
21978,Education
35336,Education
32518,Education
35383,Education
16394,Education
33399,Education
4341,Education
32539,Education
19820,Education
5762,Education
9238,Education
13649,Education
