Id,Activity
CHEMBL4548556_1,active
CHEMBL3904787_1,active
CHEMBL315753_1,active
CHEMBL175726_1,active
CHEMBL422758_1,active
CHEMBL3741219_1,active
CHEMBL3926223_1,active
CHEMBL2029691_1,active
CHEMBL597948_1,active
CHEMBL598611_1,active
CHEMBL4061473_1,active
CHEMBL3747277_1,active
CHEMBL1090359_1,active
CHEMBL4746023_1,active
CHEMBL300817_1,active
CHEMBL1172951_1,active
CHEMBL4779711_1,active
CHEMBL178306_1,active
CHEMBL65038_1,active
CHEMBL306081_1,active
CHEMBL4779315_1,active
CHEMBL284326_1,active
CHEMBL4874550_1,active
CHEMBL51854_1,active
CHEMBL1642294_1,active
CHEMBL3092316_1,active
CHEMBL604914_1,active
CHEMBL1257795_1,active
CHEMBL1958020_1,active
CHEMBL503418_1,active
CHEMBL271540_1,active
CHEMBL3758376_1,active
CHEMBL3425668_1,active
CHEMBL184682_1,active
CHEMBL4063301_1,active
CHEMBL2016600_1,active
CHEMBL126791_1,active
CHEMBL2070197_1,active
CHEMBL1242469_1,active
CHEMBL3233765_1,active
CHEMBL340611_1,active
CHEMBL4226562_1,active
CHEMBL461968_1,active
CHEMBL4065426_1,active
CHEMBL109515_1,active
CHEMBL1097189_1,active
CHEMBL3775285_1,active
CHEMBL3297894_1,active
CHEMBL2031297_1,active
CHEMBL1257911_1,active
CHEMBL3221551_1,active
CHEMBL4752951_1,active
CHEMBL4876135_1,active
CHEMBL92398_1,active
CHEMBL384067_1,active
CHEMBL4092990_1,active
CHEMBL4283517_1,active
CHEMBL3416438_1,active
CHEMBL441279_1,active
CHEMBL4863078_1,active
CHEMBL186080_1,active
CHEMBL589560_1,active
CHEMBL4277912_1,active
CHEMBL4060821_1,active
CHEMBL1958031_1,active
CHEMBL554993_1,active
CHEMBL93783_1,active
CHEMBL4787483_1,active
CHEMBL39337_1,active
CHEMBL4547475_1,active
CHEMBL489111_1,active
CHEMBL2070047_1,active
CHEMBL589846_1,active
CHEMBL437885_1,active
CHEMBL128467_1,active
CHEMBL3892960_1,active
CHEMBL484967_1,active
CHEMBL2312654_1,active
CHEMBL21221_1,active
CHEMBL3263869_1,active
CHEMBL3425665_1,active
CHEMBL393787_1,active
CHEMBL485285_1,active
CHEMBL3747152_1,active
CHEMBL4790655_1,active
CHEMBL3752825_1,active
CHEMBL4435699_1,active
CHEMBL4460706_1,active
CHEMBL93537_1,active
CHEMBL207584_1,active
CHEMBL4098072_1,active
CHEMBL342792_1,active
CHEMBL3416608_1,active
CHEMBL74645_1,active
CHEMBL4792426_1,active
CHEMBL211003_1,active
CHEMBL4438856_1,active
CHEMBL175621_1,active
CHEMBL4280993_1,active
CHEMBL136404_1,active
CHEMBL225721_1,active
CHEMBL2018885_1,active
CHEMBL3918330_1,active
CHEMBL2031304_1,active
CHEMBL384042_1,active
CHEMBL4454948_1,active
CHEMBL1093234_1,active
CHEMBL3221546_1,active
CHEMBL1009_1,active
CHEMBL3263959_1,active
CHEMBL1271561_1,active
CHEMBL1271562_1,active
CHEMBL1641998_1,active
CHEMBL4791960_1,active
CHEMBL3741473_1,active
CHEMBL1928956_1,active
CHEMBL2029442_1,active
CHEMBL93049_1,active
CHEMBL270713_1,active
CHEMBL245799_1,active
CHEMBL292287_1,active
CHEMBL3936505_1,active
CHEMBL4281413_1,active
CHEMBL2048790_1,active
CHEMBL488646_1,active
CHEMBL56669_1,active
CHEMBL1946845_1,active
CHEMBL3612588_1,active
CHEMBL379047_1,active
CHEMBL1821873_1,active
CHEMBL1821874_1,active
CHEMBL592139_1,active
CHEMBL3814320_1,active
CHEMBL2437461_1,active
CHEMBL270501_1,active
CHEMBL1812571_1,active
CHEMBL76116_1,active
CHEMBL3416447_1,active
CHEMBL1821887_1,active
CHEMBL188386_1,active
CHEMBL3134612_1,active
CHEMBL1945646_1,active
CHEMBL4587847_1,active
CHEMBL4072620_1,active
CHEMBL359705_1,active
CHEMBL1910277_1,active
CHEMBL3601223_1,active
CHEMBL255236_1,active
CHEMBL1277254_1,active
CHEMBL394056_1,active
CHEMBL188304_1,active
CHEMBL1812572_1,active
CHEMBL343722_1,active
CHEMBL355853_1,active
CHEMBL4849859_1,active
CHEMBL126456_1,active
CHEMBL255866_1,active
CHEMBL1091613_1,active
CHEMBL3899216_1,active
CHEMBL594790_1,active
CHEMBL402294_1,active
CHEMBL1956886_1,active
CHEMBL362233_1,active
CHEMBL589413_1,active
CHEMBL484109_1,active
CHEMBL93545_1,active
CHEMBL372246_1,active
CHEMBL246356_1,active
CHEMBL3234736_1,active
CHEMBL394462_1,active
CHEMBL3088222_1,active
CHEMBL4294156_1,active
CHEMBL425074_1,active
CHEMBL362232_1,active
CHEMBL4471155_1,active
CHEMBL73710_1,active
CHEMBL54784_1,active
CHEMBL4063067_1,active
CHEMBL86326_1,active
CHEMBL205059_1,active
CHEMBL4069229_1,active
CHEMBL4439974_1,active
CHEMBL4073912_1,active
CHEMBL1928944_1,active
CHEMBL4794857_1,active
CHEMBL179363_1,active
CHEMBL312247_1,active
CHEMBL1761945_1,active
CHEMBL4763967_1,active
CHEMBL258694_1,active
CHEMBL396079_1,active
CHEMBL78005_1,active
CHEMBL545006_1,active
CHEMBL2437469_1,active
CHEMBL102651_1,active
CHEMBL454370_1,active
CHEMBL602471_1,active
CHEMBL4861646_1,active
CHEMBL4591327_1,active
CHEMBL2336359_1,active
CHEMBL4575697_1,active
CHEMBL3936761_1,active
CHEMBL3753532_1,active
CHEMBL1910279_1,active
CHEMBL1081312_1,active
CHEMBL277430_1,active
CHEMBL436511_1,active
CHEMBL553351_1,active
CHEMBL490768_1,active
CHEMBL1083817_1,active
CHEMBL1241950_1,active
CHEMBL3786098_1,active
CHEMBL4465558_1,active
CHEMBL154260_1,active
CHEMBL4538066_1,active
CHEMBL73625_1,active
CHEMBL332846_1,active
CHEMBL169657_1,active
CHEMBL448172_1,active
CHEMBL68185_1,active
CHEMBL80001_1,active
CHEMBL4866476_1,active
CHEMBL3633930_1,active
CHEMBL66100_1,active
CHEMBL4798480_1,active
CHEMBL2018753_1,active
CHEMBL3628599_1,active
CHEMBL157084_1,active
CHEMBL3297893_1,active
CHEMBL166358_1,active
CHEMBL394463_1,active
CHEMBL4745521_1,active
CHEMBL3982619_1,active
CHEMBL195029_1,active
CHEMBL3741324_1,active
CHEMBL472581_1,active
CHEMBL4088617_1,active
CHEMBL176815_1,active
CHEMBL1683964_1,active
CHEMBL3759127_1,active
CHEMBL4471235_1,active
CHEMBL213743_1,active
CHEMBL2335379_1,active
CHEMBL1683955_1,active
CHEMBL4643903_1,active
CHEMBL70149_1,active
CHEMBL2426287_1,active
CHEMBL4871985_1,active
CHEMBL4863109_1,active
CHEMBL55683_1,active
CHEMBL359630_1,active
CHEMBL89940_1,active
CHEMBL4060383_1,active
CHEMBL1928293_1,active
CHEMBL72322_1,active
CHEMBL92812_1,active
CHEMBL189779_1,active
CHEMBL3896779_1,active
CHEMBL4087921_1,active
CHEMBL365318_1,active
CHEMBL4441029_1,active
CHEMBL155761_1,active
CHEMBL3764279_1,active
CHEMBL4476544_1,active
CHEMBL1830266_1,active
CHEMBL243410_1,active
CHEMBL345203_1,active
CHEMBL3612580_1,active
CHEMBL324371_1,active
CHEMBL3612563_1,active
CHEMBL552860_1,active
CHEMBL4282482_1,active
CHEMBL4445586_1,active
CHEMBL3628793_1,active
CHEMBL188502_1,active
CHEMBL199299_1,active
CHEMBL475351_1,active
CHEMBL2047242_1,active
CHEMBL523059_1,active
CHEMBL1910272_1,active
CHEMBL3806005_1,active
CHEMBL4159909_1,active
CHEMBL1241583_1,active
CHEMBL25450_1,active
CHEMBL166255_1,active
CHEMBL4105526_1,active
CHEMBL4763697_1,active
CHEMBL142420_1,active
CHEMBL126192_1,active
CHEMBL202360_1,active
CHEMBL1956894_1,active
CHEMBL334881_1,active
CHEMBL89505_1,active
CHEMBL4576032_1,active
CHEMBL177298_1,active
CHEMBL1830131_1,active
CHEMBL4289083_1,active
CHEMBL408683_1,active
CHEMBL516047_1,active
CHEMBL195903_1,active
CHEMBL461811_1,active
CHEMBL1914660_1,active
CHEMBL3612596_1,active
CHEMBL3775536_1,active
CHEMBL1619395_1,active
CHEMBL1812491_1,active
CHEMBL4436731_1,active
CHEMBL2086760_1,active
CHEMBL3814445_1,active
CHEMBL327725_1,active
CHEMBL1914656_1,active
CHEMBL115895_1,active
CHEMBL126653_1,active
CHEMBL2325104_1,active
CHEMBL93423_1,active
CHEMBL510396_1,active
CHEMBL3221548_1,active
CHEMBL3235202_1,active
CHEMBL3805949_1,active
CHEMBL2426284_1,active
CHEMBL4098444_1,active
CHEMBL474346_1,active
CHEMBL4750734_1,active
CHEMBL250315_1,active
CHEMBL234580_1,active
CHEMBL4529183_1,active
CHEMBL433205_1,active
CHEMBL56674_1,active
CHEMBL411243_1,active
CHEMBL143160_1,active
CHEMBL483831_1,active
CHEMBL4105392_1,active
CHEMBL1945453_1,active
CHEMBL165508_1,active
CHEMBL3233768_1,active
CHEMBL333115_1,active
CHEMBL4209296_1,active
CHEMBL31876_1,active
CHEMBL4076434_1,active
CHEMBL338155_1,active
CHEMBL360519_1,active
CHEMBL1645473_1,active
CHEMBL483830_1,active
CHEMBL4649213_1,active
CHEMBL4213400_1,active
CHEMBL258598_1,active
CHEMBL2029690_1,active
CHEMBL1958025_1,active
CHEMBL1091644_1,active
CHEMBL4203016_1,active
CHEMBL14627_1,active
CHEMBL3942228_1,active
CHEMBL4592472_1,active
CHEMBL4065300_1,active
CHEMBL545776_1,active
CHEMBL591052_1,active
CHEMBL3623280_1,active
CHEMBL206003_1,active
CHEMBL3234866_1,active
CHEMBL1090362_1,active
CHEMBL447365_1,active
CHEMBL53777_1,active
CHEMBL3628791_1,active
CHEMBL597492_1,active
CHEMBL129907_1,active
CHEMBL413987_1,active
CHEMBL4873830_1,active
CHEMBL3133907_1,active
CHEMBL1934628_1,active
CHEMBL3740492_1,active
CHEMBL136178_1,active
CHEMBL4170121_1,active
CHEMBL1761933_1,active
CHEMBL158119_1,active
CHEMBL4090330_1,active
CHEMBL4743173_1,active
CHEMBL4794102_1,active
CHEMBL552634_1,active
CHEMBL441083_1,active
CHEMBL453336_1,active
CHEMBL522116_1,active
CHEMBL1744086_1,active
CHEMBL4456688_1,active
CHEMBL4740234_1,active
CHEMBL8036_1,active
CHEMBL4226151_1,active
CHEMBL302552_1,active
CHEMBL388286_1,active
CHEMBL1958022_1,active
CHEMBL3235204_1,active
CHEMBL543361_1,active
CHEMBL76082_1,active
CHEMBL606403_1,active
CHEMBL4164936_1,active
CHEMBL3612570_1,active
CHEMBL50977_1,active
CHEMBL4250191_1,active
CHEMBL410659_1,active
CHEMBL2337373_1,active
CHEMBL3805218_1,active
CHEMBL89809_1,active
CHEMBL4073198_1,active
CHEMBL350882_1,active
CHEMBL210659_1,active
CHEMBL1242381_1,active
CHEMBL170996_1,active
CHEMBL2426289_1,active
CHEMBL2048791_1,active
CHEMBL564829_1,active
CHEMBL3965262_1,active
CHEMBL207009_1,active
CHEMBL109355_1,active
CHEMBL109212_1,active
CHEMBL4541573_1,active
CHEMBL607707_1,active
CHEMBL474324_1,active
CHEMBL359830_1,active
CHEMBL3815161_1,active
CHEMBL1641994_1,active
CHEMBL2047244_1,active
CHEMBL113901_1,active
CHEMBL333038_1,active
CHEMBL289162_1,active
CHEMBL447850_1,active
CHEMBL2018881_1,active
CHEMBL4087268_1,active
CHEMBL250924_1,active
CHEMBL1945449_1,active
CHEMBL3933568_1,active
CHEMBL417420_1,active
CHEMBL4789027_1,active
CHEMBL1945647_1,active
CHEMBL516979_1,active
CHEMBL495729_1,active
CHEMBL3087205_1,active
CHEMBL2031311_1,active
CHEMBL487254_1,active
CHEMBL4126986_1,active
CHEMBL277011_1,active
CHEMBL592240_1,active
CHEMBL512054_1,active
CHEMBL286160_1,active
CHEMBL26001_1,active
CHEMBL127611_1,active
CHEMBL66718_1,active
CHEMBL4748149_1,active
CHEMBL590083_1,active
CHEMBL4097594_1,active
CHEMBL382638_1,active
CHEMBL2048797_1,active
CHEMBL4515526_1,active
CHEMBL97162_1,active
CHEMBL3759848_1,active
CHEMBL115103_1,active
CHEMBL383965_1,active
CHEMBL3972981_1,active
CHEMBL2437460_1,active
CHEMBL1828863_1,active
CHEMBL1203937_2,active
CHEMBL497184_2,active
CHEMBL500381_2,active
CHEMBL4759178_2,active
CHEMBL2148050_2,active
CHEMBL2148051_2,active
CHEMBL395591_2,active
CHEMBL589588_2,active
CHEMBL1090364_2,active
CHEMBL4087921_2,active
CHEMBL1923006_2,active
CHEMBL1928947_2,active
CHEMBL590877_2,active
CHEMBL1172957_2,active
CHEMBL518646_2,active
CHEMBL1923011_2,active
CHEMBL437890_2,active
CHEMBL402316_2,active
CHEMBL1683951_2,active
CHEMBL86921_2,active
CHEMBL2325109_2,active
CHEMBL568346_2,active
CHEMBL3785951_2,active
CHEMBL116525_2,active
CHEMBL4288374_2,active
CHEMBL3923228_2,active
CHEMBL448929_2,active
CHEMBL4286733_2,active
CHEMBL461991_2,active
CHEMBL1828880_2,active
CHEMBL3344220_2,active
CHEMBL2347958_2,active
CHEMBL4458843_2,active
CHEMBL3740487_2,active
CHEMBL219105_2,active
CHEMBL4587222_2,active
CHEMBL480349_2,active
CHEMBL4754658_2,active
CHEMBL445020_2,active
CHEMBL2159053_2,active
CHEMBL3233785_2,active
CHEMBL497459_2,active
CHEMBL94061_2,active
CHEMBL175513_2,active
CHEMBL1807446_2,active
CHEMBL3344219_2,active
CHEMBL584334_2,active
CHEMBL504034_2,active
CHEMBL87080_2,active
CHEMBL2315404_2,active
CHEMBL498133_2,active
CHEMBL2325088_2,active
CHEMBL3357634_2,active
CHEMBL589165_2,active
CHEMBL4077956_2,active
CHEMBL257478_2,active
CHEMBL256576_2,active
CHEMBL2325098_2,active
CHEMBL508760_2,active
CHEMBL1173667_2,active
CHEMBL179577_2,active
CHEMBL391321_2,active
CHEMBL1934327_2,active
CHEMBL460732_2,active
CHEMBL1934625_2,active
CHEMBL3357643_2,active
CHEMBL3344211_2,active
CHEMBL4796265_2,active
CHEMBL4561606_2,active
CHEMBL360933_2,active
CHEMBL1172803_2,active
CHEMBL248116_2,active
CHEMBL4635100_2,active
CHEMBL202424_2,active
CHEMBL201772_2,active
CHEMBL285063_2,active
CHEMBL257411_2,active
CHEMBL496211_2,active
CHEMBL1933083_2,active
CHEMBL590081_2,active
CHEMBL598163_2,active
CHEMBL361322_2,active
CHEMBL453376_2,active
CHEMBL160303_2,active
CHEMBL2316794_2,active
CHEMBL498134_2,active
CHEMBL249096_2,active
CHEMBL2048905_2,active
CHEMBL2325107_2,active
CHEMBL228926_2,active
CHEMBL332497_2,active
CHEMBL212250_2,active
CHEMBL199865_2,active
CHEMBL393848_2,active
CHEMBL4439338_2,active
CHEMBL247309_2,active
CHEMBL1928958_2,active
CHEMBL1088931_2,active
CHEMBL89721_2,active
CHEMBL372112_2,active
CHEMBL451513_2,active
CHEMBL245868_2,active
CHEMBL2103842_2,active
CHEMBL3915306_2,active
CHEMBL69071_2,active
CHEMBL1080271_2,active
CHEMBL567197_2,active
CHEMBL1645470_2,active
CHEMBL4162362_2,active
CHEMBL402507_2,active
CHEMBL246165_2,active
CHEMBL1928953_2,active
CHEMBL1958033_2,active
CHEMBL179923_2,active
CHEMBL4162777_2,active
CHEMBL4475271_2,active
CHEMBL178654_2,active
CHEMBL1204199_2,active
CHEMBL255376_2,active
CHEMBL396897_2,active
CHEMBL379892_2,active
CHEMBL3986103_2,active
CHEMBL3930506_2,active
CHEMBL1645462_2,active
CHEMBL247127_2,active
CHEMBL342828_2,active
CHEMBL114392_2,active
CHEMBL256363_2,active
CHEMBL201162_2,active
CHEMBL246284_2,active
CHEMBL55993_2,active
CHEMBL53665_2,active
CHEMBL473437_2,active
CHEMBL590083_2,active
CHEMBL300936_2,active
CHEMBL4568087_2,active
CHEMBL3357635_2,active
CHEMBL2205027_2,active
CHEMBL1256435_2,active
CHEMBL4474073_2,active
CHEMBL91925_2,active
CHEMBL67057_2,active
CHEMBL3981210_2,active
CHEMBL591707_2,active
CHEMBL589801_2,active
CHEMBL593274_2,active
CHEMBL1683972_2,active
CHEMBL452727_2,active
CHEMBL1873475_2,active
CHEMBL572301_2,active
CHEMBL293749_2,active
CHEMBL4166412_2,active
CHEMBL589119_2,active
CHEMBL246491_2,active
CHEMBL1256418_2,active
CHEMBL2148053_2,active
CHEMBL2048907_2,active
CHEMBL1256432_2,active
CHEMBL373853_2,active
CHEMBL1161236_2,active
CHEMBL1958019_2,active
CHEMBL4563683_2,active
CHEMBL3786167_2,active
CHEMBL1683974_2,active
CHEMBL2437226_2,active
CHEMBL2374457_2,active
CHEMBL589590_2,active
CHEMBL180516_2,active
CHEMBL91811_2,active
CHEMBL248115_2,active
CHEMBL431025_2,active
CHEMBL3904205_2,active
CHEMBL181742_2,active
CHEMBL438075_2,active
CHEMBL451074_2,active
CHEMBL206029_2,active
CHEMBL280069_2,active
CHEMBL256060_2,active
CHEMBL3357639_2,active
CHEMBL246167_2,active
CHEMBL2408048_2,active
CHEMBL114593_2,active
CHEMBL4085457_2,active
CHEMBL4550702_2,active
CHEMBL367754_2,active
CHEMBL205870_2,active
CHEMBL4468464_2,active
CHEMBL426051_2,active
CHEMBL296407_2,active
CHEMBL591050_2,active
CHEMBL1630117_2,active
CHEMBL4575267_2,active
CHEMBL1630114_2,active
CHEMBL1928954_2,active
CHEMBL4793338_2,active
CHEMBL2315703_2,active
CHEMBL586042_2,active
CHEMBL1958031_2,active
CHEMBL109480_2,active
CHEMBL3957416_2,active
CHEMBL427315_2,active
CHEMBL57251_2,active
CHEMBL65848_2,active
CHEMBL315701_2,active
CHEMBL520144_2,active
CHEMBL1958220_2,active
CHEMBL598611_2,active
CHEMBL207410_2,active
CHEMBL179313_2,active
CHEMBL2333163_2,active
CHEMBL401064_2,active
CHEMBL4793731_2,active
CHEMBL191635_2,active
CHEMBL2315403_2,active
CHEMBL462343_2,active
CHEMBL4781593_2,active
CHEMBL93049_2,active
CHEMBL605161_2,active
CHEMBL119987_2,active
CHEMBL4750655_2,active
CHEMBL473427_2,active
CHEMBL381115_2,active
CHEMBL215716_2,active
CHEMBL2324873_2,active
CHEMBL402657_2,active
CHEMBL589822_2,active
CHEMBL584120_2,active
CHEMBL4079768_2,active
CHEMBL190094_2,active
CHEMBL379047_2,active
CHEMBL1794063_2,active
CHEMBL3936761_2,active
CHEMBL592210_2,active
CHEMBL1256426_2,active
CHEMBL257198_2,active
CHEMBL256995_2,active
CHEMBL400906_2,active
CHEMBL3633933_2,active
CHEMBL1958212_2,active
CHEMBL228627_2,active
CHEMBL85021_2,active
CHEMBL381521_2,active
CHEMBL359630_2,active
CHEMBL248114_2,active
CHEMBL2112990_2,active
CHEMBL370808_2,active
CHEMBL394333_2,active
CHEMBL362232_2,active
CHEMBL1165468_2,active
CHEMBL3929484_2,active
CHEMBL196738_2,active
CHEMBL3707348_2,active
CHEMBL245966_2,active
CHEMBL3133823_2,active
CHEMBL219104_2,active
CHEMBL445717_2,active
CHEMBL305194_2,active
CHEMBL230575_2,active
CHEMBL3092314_2,active
CHEMBL2048791_2,active
CHEMBL404327_2,active
CHEMBL3633932_2,active
CHEMBL2385963_2,active
CHEMBL428046_2,active
CHEMBL3344217_2,active
CHEMBL86755_2,active
CHEMBL196548_2,active
CHEMBL178958_2,active
CHEMBL179310_2,active
CHEMBL180022_2,active
CHEMBL3965948_2,active
CHEMBL607707_2,active
CHEMBL4798527_2,active
CHEMBL162034_2,active
CHEMBL367492_2,active
CHEMBL1256428_2,active
CHEMBL396079_2,active
CHEMBL3907533_2,active
CHEMBL3981041_2,active
CHEMBL175492_2,active
CHEMBL1917092_2,active
CHEMBL94066_2,active
CHEMBL2437224_2,active
CHEMBL514436_2,active
CHEMBL343352_2,active
CHEMBL375418_2,active
CHEMBL175556_2,active
CHEMBL1645473_2,active
CHEMBL4751894_2,active
CHEMBL180175_2,active
CHEMBL4521506_2,active
CHEMBL228276_2,active
CHEMBL2408045_2,active
CHEMBL273789_2,active
CHEMBL2348417_2,active
CHEMBL428777_2,active
CHEMBL3890186_2,active
CHEMBL3911796_2,active
CHEMBL284326_2,active
CHEMBL92902_2,active
CHEMBL1828867_2,active
CHEMBL370934_2,active
CHEMBL383499_2,active
CHEMBL1958024_2,active
CHEMBL4278886_2,active
CHEMBL602645_2,active
CHEMBL1204168_2,active
CHEMBL1922898_2,active
CHEMBL424959_2,active
CHEMBL1683970_2,active
CHEMBL86631_2,active
CHEMBL495733_2,active
CHEMBL214023_2,active
CHEMBL204085_2,active
CHEMBL593306_2,active
CHEMBL4473365_2,active
CHEMBL2325106_2,active
CHEMBL446250_2,active
CHEMBL1958217_2,active
CHEMBL2348419_2,active
CHEMBL1923009_2,active
CHEMBL601828_2,active
CHEMBL1928957_2,active
CHEMBL589825_2,active
CHEMBL314146_2,active
CHEMBL565612_2,active
CHEMBL1922902_2,active
CHEMBL2178352_2,active
CHEMBL380078_2,active
CHEMBL4758761_2,active
CHEMBL1828873_2,active
CHEMBL2408049_2,active
CHEMBL3902778_2,active
CHEMBL474431_2,active
CHEMBL1257998_2,active
CHEMBL56879_2,active
CHEMBL1172950_2,active
CHEMBL4756368_2,active
CHEMBL380669_2,active
CHEMBL2325093_2,active
CHEMBL256996_2,active
CHEMBL249095_2,active
CHEMBL4800516_2,active
CHEMBL314217_2,active
CHEMBL1163749_2,active
CHEMBL461426_2,active
CHEMBL210659_2,active
CHEMBL3344209_2,active
CHEMBL1958221_2,active
CHEMBL94062_2,active
CHEMBL2324870_2,active
CHEMBL572091_2,active
CHEMBL4443188_2,active
CHEMBL589259_2,active
CHEMBL592139_2,active
CHEMBL442754_2,active
CHEMBL2070201_2,active
CHEMBL3142195_2,active
CHEMBL3344218_2,active
CHEMBL2374458_2,active
CHEMBL1958030_2,active
CHEMBL205235_2,active
CHEMBL2324871_2,active
CHEMBL231875_2,active
CHEMBL2048796_2,active
CHEMBL281881_2,active
CHEMBL246493_2,active
CHEMBL1779202_2,active
CHEMBL98934_2,active
CHEMBL4468924_2,active
CHEMBL589120_2,active
CHEMBL3818247_2,active
CHEMBL3325475_2,active
CHEMBL2408211_2,active
CHEMBL3814940_2,active
CHEMBL2012519_2,active
CHEMBL4078431_2,active
CHEMBL3633774_2,active
CHEMBL255871_2,active
CHEMBL517585_2,active
CHEMBL596761_2,active
CHEMBL1683960_2,active
CHEMBL475768_2,active
CHEMBL195218_2,active
CHEMBL3968839_2,active
CHEMBL1683955_2,active
CHEMBL181275_2,active
CHEMBL1699836_2,active
CHEMBL4752700_2,active
CHEMBL433520_2,active
CHEMBL2048912_2,active
CHEMBL202556_2,active
CHEMBL77030_2,active
CHEMBL3917657_2,active
CHEMBL2315695_2,active
CHEMBL401930_2,active
CHEMBL593221_2,active
CHEMBL496829_2,active
CHEMBL1828861_2,active
CHEMBL1934622_2,active
CHEMBL379093_2,active
CHEMBL4785221_2,active
CHEMBL113194_2,active
CHEMBL89483_2,active
CHEMBL203599_2,active
CHEMBL540701_2,active
CHEMBL453336_2,active
CHEMBL1958215_2,active
CHEMBL517907_2,active
CHEMBL417478_2,active
CHEMBL245770_2,active
CHEMBL3133817_2,active
CHEMBL209511_2,active
CHEMBL230993_2,active
CHEMBL2315408_2,active
CHEMBL86944_2,active
CHEMBL447720_2,active
CHEMBL592710_2,active
CHEMBL371888_2,active
CHEMBL593987_2,active
CHEMBL1683959_2,active
CHEMBL414220_2,active
CHEMBL392774_2,active
CHEMBL247709_2,active
CHEMBL194349_2,active
CHEMBL215814_2,active
CHEMBL402011_2,active
CHEMBL231885_2,active
CHEMBL265367_2,active
CHEMBL2048798_2,active
CHEMBL87208_2,active
CHEMBL4083493_2,active
CHEMBL89697_2,active
CHEMBL2408050_2,active
CHEMBL1161234_2,active
CHEMBL4740834_2,active
CHEMBL3945555_2,active
CHEMBL230679_2,active
CHEMBL3114688_2,active
CHEMBL258313_2,active
CHEMBL1828876_2,active
CHEMBL197640_2,active
CHEMBL193544_2,active
CHEMBL178573_2,active
CHEMBL3884319_2,active
CHEMBL3218001_2,active
CHEMBL1828883_2,active
CHEMBL3133826_2,active
CHEMBL483085_2,active
CHEMBL1958026_2,active
CHEMBL4067871_2,active
CHEMBL3353410_2,active
CHEMBL194958_2,active
CHEMBL251739_2,active
CHEMBL2148049_2,active
CHEMBL249927_2,active
CHEMBL443098_2,active
CHEMBL1958035_2,active
CHEMBL413997_2,active
CHEMBL1630113_2,active
CHEMBL393015_2,active
CHEMBL1922901_2,active
CHEMBL3325476_2,active
CHEMBL160846_2,active
CHEMBL445572_2,active
CHEMBL140561_2,active
CHEMBL314798_2,active
CHEMBL328710_2,active
CHEMBL3943512_2,active
CHEMBL247710_2,active
CHEMBL210893_2,active
CHEMBL202425_2,active
CHEMBL3963723_2,active
CHEMBL566233_2,active
CHEMBL595142_2,active
CHEMBL3633928_2,active
CHEMBL255968_2,active
CHEMBL1934631_2,active
CHEMBL3977326_2,active
CHEMBL477197_2,active
CHEMBL1921812_2,active
CHEMBL377734_2,active
CHEMBL4291471_2,active
CHEMBL1928944_2,active
CHEMBL459729_2,active
CHEMBL2408046_2,active
CHEMBL1958209_2,active
CHEMBL54471_2,active
CHEMBL255337_2,active
CHEMBL56132_2,active
CHEMBL86943_2,active
CHEMBL461114_2,active
CHEMBL3133820_2,active
CHEMBL592480_2,active
CHEMBL245667_2,active
CHEMBL1828863_2,active
CHEMBL175621_2,active
CHEMBL428225_2,active
CHEMBL4869634_2,active
CHEMBL497026_2,active
CHEMBL257196_2,active
CHEMBL113902_2,active
CHEMBL4446681_2,active
CHEMBL3133824_2,active
CHEMBL178265_2,active
CHEMBL230468_2,active
CHEMBL256994_2,active
CHEMBL398793_2,active
CHEMBL2333445_2,active
CHEMBL2315405_2,active
CHEMBL4097245_2,active
CHEMBL257410_2,active
CHEMBL1923021_2,active
CHEMBL3288526_2,active
CHEMBL1828872_2,active
CHEMBL3981551_2,active
CHEMBL138940_2,active
CHEMBL14326_2,active
CHEMBL569166_2,active
CHEMBL521155_2,active
CHEMBL456758_2,active
CHEMBL2325105_2,active
CHEMBL416031_2,active
CHEMBL113985_2,active
CHEMBL477078_2,active
CHEMBL1934626_2,active
CHEMBL500217_2,active
CHEMBL202421_2,active
CHEMBL2148046_2,active
CHEMBL3906330_2,active
CHEMBL3746212_2,active
CHEMBL246898_2,active
CHEMBL1630111_2,active
CHEMBL3960786_2,active
CHEMBL214689_2,active
CHEMBL56219_2,active
CHEMBL427314_2,active
CHEMBL2070198_2,active
CHEMBL1256421_2,active
CHEMBL206782_2,active
CHEMBL461139_2,active
CHEMBL2048904_2,active
CHEMBL316008_2,active
CHEMBL56542_2,active
CHEMBL15346_2,active
CHEMBL391387_2,active
CHEMBL288812_2,active
CHEMBL2035810_2,active
CHEMBL1958038_2,active
CHEMBL4211949_2,active
CHEMBL3787614_2,active
CHEMBL373025_2,active
CHEMBL4105530_2,active
CHEMBL6246_2,active
CHEMBL1090351_2,active
CHEMBL1934627_2,active
CHEMBL4743509_2,active
CHEMBL601040_2,active
CHEMBL233001_2,active
CHEMBL591053_2,active
CHEMBL1683967_2,active
CHEMBL179527_2,active
CHEMBL1917093_2,active
CHEMBL4294264_2,active
CHEMBL249295_2,active
CHEMBL3948084_2,active
CHEMBL434827_2,active
CHEMBL246276_2,active
CHEMBL3745885_2,active
CHEMBL230469_2,active
CHEMBL194160_2,active
CHEMBL1828870_2,active
CHEMBL245867_2,active
CHEMBL473428_2,active
CHEMBL1828869_2,active
CHEMBL1645464_2,active
CHEMBL1256436_2,active
CHEMBL257430_2,active
CHEMBL2385960_2,active
